FB04FE93-A7E3-4303-B764-9D0DAF620538;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 10:56:25.000;2020-12-28 12:18:35.000;14.00;UPA01;42765;NULL
8852235E-8EC5-4D9E-8AE0-EDF53AFE4E44;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-28 10:55:48.000;2020-12-28 11:55:01.000;10.00;UPA01;42764;NULL
C840F043-16CD-419B-9CB9-FAA7C53FC511;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-28 11:07:52.000;2020-12-28 11:52:41.000;10.00;UPA01;42763;NULL
3A45A0C8-2232-4C91-970F-2C690296803D;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 09:55:08.000;2020-12-28 11:44:50.000;14.00;UPA01;42762;NULL
3DE08A45-1B11-4ACA-BD36-CC997CC559C4;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 09:40:44.000;2020-12-28 11:09:08.000;14.00;UPA01;42761;NULL
7800F28E-A11D-47F3-90B4-2464894D0544;"{""AmountDue"":14.00,""AmountPaid"":11.200,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":17}";2020-12-28 09:41:42.000;2020-12-28 11:04:29.000;11.20;UPA01;42760;NULL
215CB7DB-A2E8-49FA-B45D-033B2C5458A7;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":1}";2020-12-28 09:58:46.000;2020-12-28 10:31:24.000;10.00;UPA01;42759;NULL
07D3C7CB-2EF8-4434-AED2-3FA721D29556;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 08:45:44.000;2020-12-28 09:52:37.000;14.00;UPA01;42758;NULL
25DDF7C9-9965-4646-8C94-95B00F101E9D;"{""AmountDue"":30.00,""AmountPaid"":25.00,""PartnershipId"":6245,""PartnershipName"":""DIARIA"",""PaymentMethod"":17}";2020-12-24 08:36:46.000;2020-12-24 14:34:11.000;25.00;UPA01;42757;NULL
D39FC251-9BED-4FB2-A75D-ABBA63F7996F;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-24 09:52:05.000;2020-12-24 10:37:31.000;10.00;UPA01;42756;NULL
D67E9875-29BD-42D8-8C6D-4458975E6290;"{""AmountDue"":26.00,""AmountPaid"":25.00,""PartnershipId"":6245,""PartnershipName"":""DIARIA"",""PaymentMethod"":18}";2020-12-22 15:53:50.000;2020-12-22 20:40:02.000;25.00;UPA01;42690;NULL
DC592BFE-D822-431E-A819-5CCAE619D277;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 19:31:20.000;2020-12-22 20:12:26.000;10.00;UPA01;42689;NULL
D1DB0729-3E0B-4FD2-B675-F43BABC67F83;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-22 17:04:40.000;2020-12-22 19:03:35.000;14.00;UPA01;42688;NULL
38FE5BE6-A787-4513-B01E-5DE4D9695D09;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 14:33:36.000;2020-12-22 14:58:41.000;10.00;UPA01;42642;NULL
E9FE585E-81CA-413C-9AA4-717DA35CA17D;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 12:04:17.000;2020-12-22 12:27:03.000;10.00;UPA01;42603;NULL
DAB911A4-1AD0-46B3-8FDB-E9284C990099;"{""AmountDue"":18.00,""AmountPaid"":18.00,""PaymentMethod"":18}";2020-12-22 09:51:29.000;2020-12-22 12:25:37.000;18.00;UPA01;42602;NULL
1464E424-BD97-46DA-A393-12057630A873;"{""AmountDue"":18.00,""AmountPaid"":18.00,""PaymentMethod"":18}";2020-12-22 10:10:26.000;2020-12-22 12:23:38.000;18.00;UPA01;42601;NULL
D7D5F734-DE84-42B1-AC70-A0AA812879B7;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":1}";2020-12-22 11:23:14.000;2020-12-22 12:21:12.000;10.00;UPA01;42600;NULL
AA99F10D-834E-4433-8C06-C110157D8A97;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 11:23:33.000;2020-12-22 12:09:48.000;10.00;UPA01;42599;NULL
D5C82F9A-3995-4FB0-8B4C-1CB62C7C7633;"{""AmountDue"":18.00,""AmountPaid"":18.00,""PaymentMethod"":18}";2020-12-22 08:49:41.000;2020-12-22 11:13:03.000;18.00;UPA01;42580;NULL
DF647376-094F-4597-B3EA-EA569DD3B8C8;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 10:04:10.000;2020-12-22 11:04:20.000;10.00;UPA01;42579;NULL
0E3CCAEE-88FA-4E49-A28F-77071160D1C0;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 10:11:32.000;2020-12-22 10:51:08.000;10.00;UPA01;42578;NULL
A5E11488-DAE5-44EC-8821-E988A64035C9;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":17}";2020-12-22 09:54:30.000;2020-12-22 10:50:20.000;10.00;UPA01;42577;NULL
DB3A33CE-AC60-4444-A9FD-B81F802DB54F;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-22 09:33:53.000;2020-12-22 10:48:14.000;14.00;UPA01;42576;NULL
56662C28-2C4D-4181-BBBA-81F97F81E2E3;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-22 10:07:15.000;2020-12-22 10:42:40.000;10.00;UPA01;42575;NULL
11DB958F-F591-4BA4-A60A-EA7F971F55DA;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-22 08:54:10.000;2020-12-22 10:05:33.000;14.00;UPA01;42574;NULL
0A97D661-6FE4-470D-B1B8-2FA24DC49AD2;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-22 08:47:00.000;2020-12-22 10:04:17.000;14.00;UPA01;42573;NULL
1790D209-7482-4438-A5AD-B71F99789C7E;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-21 16:46:00.000;2020-12-21 18:04:51.000;14.00;UPA01;42541;NULL
1170DE42-A091-42CE-82F6-AC6AE7E31BC2;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-21 17:15:57.000;2020-12-21 17:58:42.000;10.00;UPA01;42540;NULL
23F232B4-DB72-4875-9ED5-73844B608A35;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-21 14:52:04.000;2020-12-21 15:09:53.000;10.00;UPA01;42491;NULL
37FC311E-923B-42FE-9A32-DBBBDC983F01;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-21 13:49:47.000;2020-12-21 15:09:18.000;14.00;UPA01;42490;NULL
2525BE21-4DB2-4830-B851-738033A3B640;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 14:12:42.000;2020-12-19 14:32:41.000;10.00;UPA01;42431;NULL
2C4C2D8B-E8A1-42C3-9D8F-089BFF36A419;"{""AmountDue"":30.00,""AmountPaid"":25.00,""PartnershipId"":6245,""PartnershipName"":""DIARIA"",""PaymentMethod"":1}";2020-12-19 08:59:32.000;2020-12-19 14:26:19.000;25.00;UPA01;42430;NULL
327131E6-7F3E-4EED-A60E-22A454E54BA7;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":1}";2020-12-19 13:22:21.000;2020-12-19 14:25:01.000;10.00;UPA01;42429;NULL
7B563E22-2087-4742-9133-53BC940AF8D6;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 13:01:23.000;2020-12-19 14:22:11.000;14.00;UPA01;42428;NULL
B06D48A7-F2A0-499A-A3AD-B2226A108378;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 13:04:38.000;2020-12-19 14:16:53.000;14.00;UPA01;42427;NULL
348B63B6-135A-4589-975A-4AC51E026EF6;"{""AmountDue"":18.00,""AmountPaid"":18.00,""PaymentMethod"":18}";2020-12-19 11:41:59.000;2020-12-19 14:13:45.000;18.00;UPA01;42426;NULL
E1772104-3322-4DF0-83AF-1C10E731307D;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 13:52:07.000;2020-12-19 14:11:43.000;10.00;UPA01;42425;NULL
B27D7CE9-AFBE-4A89-ACD1-30F3737900C6;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 10:07:10.000;2020-12-19 10:56:31.000;10.00;UPA01;42406;NULL
6D6BFAAC-5C31-459B-A021-74C45B3605B9;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 10:13:29.000;2020-12-19 10:52:59.000;10.00;UPA01;42405;NULL
63559BD8-0323-4BF5-AB7D-68EEE1314384;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 09:53:36.000;2020-12-19 10:46:47.000;10.00;UPA01;42404;NULL
1D77FEB8-61A8-4657-BD89-D0F225C4D492;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 09:12:10.000;2020-12-19 10:32:22.000;14.00;UPA01;42403;NULL
BBB37BC8-BEDD-42D2-BA45-381F2BC9F90B;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 08:58:42.000;2020-12-19 10:07:42.000;14.00;UPA01;42402;NULL
9BA623C7-8DE4-4957-A407-85DDCA3371BA;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":17}";2020-12-19 09:08:48.000;2020-12-19 09:57:17.000;10.00;UPA01;42400;NULL
C6521457-951B-4D0D-B16D-EA6188B5CD82;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 09:13:07.000;2020-12-19 09:53:40.000;10.00;UPA01;42399;NULL
23340001-616D-4A50-A341-F59FFDB1D33A;"{""AmountDue"":18.00,""AmountPaid"":18.00,""PaymentMethod"":18}";2020-12-19 07:41:19.000;2020-12-19 09:47:54.000;18.00;UPA01;42398;NULL
5960F704-6E4A-4C84-B9EB-95CFF50B1A6F;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 09:03:54.000;2020-12-19 09:40:39.000;10.00;UPA01;42397;NULL
218FA2BC-2C10-4CFE-8BD5-2AB86B031091;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 08:55:16.000;2020-12-19 09:36:21.000;10.00;UPA01;42396;NULL
DF5F563A-73B7-4BFB-A0F8-D2866E8456C5;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 08:46:37.000;2020-12-19 09:26:43.000;10.00;UPA01;42395;NULL
AEB2D134-DC32-4ACF-980D-765B545C3476;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 08:01:30.000;2020-12-19 09:22:43.000;14.00;UPA01;42394;NULL
C2984EDF-818B-4D0A-A161-E2063C364338;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 08:13:40.000;2020-12-19 09:18:56.000;10.00;UPA01;42393;NULL
D94241E5-0C2E-464F-8CF5-B44EB21643D8;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 08:05:16.000;2020-12-19 09:10:59.000;10.00;UPA01;42392;NULL
